epoch,train_loss,val_loss,train_mean_return,train_mean_log1p_return,train_discounted_log1p_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,val_mean_return,val_mean_log1p_return,val_discounted_log1p_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,train_diag_grad_norm_pre_mean,train_diag_grad_norm_pre_max,train_diag_grad_norm_post_mean,train_diag_grad_norm_post_max,train_diag_nan_loss_batches,train_diag_nan_grad_batches,train_diag_skipped_nan_batches,train_term_breakdown,val_term_breakdown,lr,online_step,decision_idx,gate_mode,gate_passed,gate_reason,gate_val_improvement,gate_relative_improvement,n_hist
1,-1.6468991816509515e-05,0.0025316367391496897,0.00021117318829055876,1.6468991816509515e-05,1.6468991816509515e-05,-0.003658291883766651,0.02931831404566765,0.00038979906821623445,0.06341561675071716,0.0006568547687493265,0.0,-0.0020698951557278633,-0.0025316367391496897,-0.0025316367391496897,-0.011147024109959602,0.0019770723301917315,0.0009145879885181785,0.23007935285568237,3.2770765301393112e-06,0.0,0.001216959790326655,0.001216959790326655,0.001216959790326655,0.001216959790326655,0,0,0,"{'mean': {'raw': -0.00021117318829055876, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -1.6468991816509515e-05, 'lambda': 1.0, 'weighted': -1.6468991816509515e-05}, 'cvar': {'raw': 0.003658291883766651, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.02931831404566765, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00038979906821623445, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06341561675071716, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0006568547687493265, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0020698951557278633, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0025316367391496897, 'lambda': 1.0, 'weighted': 0.0025316367391496897}, 'cvar': {'raw': 0.011147024109959602, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0019770723301917315, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009145879885181785, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.23007935285568237, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.2770765301393112e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,223,475,cadence,1,cadence_accept,4.878966137766838e-06,0.0019271983457936214,252
2,3.858976469928166e-06,0.002526757773011923,0.00019147314014844596,-3.858976469928166e-06,-3.858976469928166e-06,-0.003694545477628708,0.026141749694943428,0.0003909945080522448,0.06389588117599487,0.0005207411595620215,0.0,-0.0020669300574809313,-0.002526757773011923,-0.002526757773011923,-0.011107278987765312,0.0019687789026647806,0.00091078836703673,0.22908106446266174,3.247489757995936e-06,0.0,0.001324435230344534,0.001324435230344534,0.001324435230344534,0.001324435230344534,0,0,0,"{'mean': {'raw': -0.00019147314014844596, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 3.858976469928166e-06, 'lambda': 1.0, 'weighted': 3.858976469928166e-06}, 'cvar': {'raw': 0.003694545477628708, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.026141749694943428, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0003909945080522448, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06389588117599487, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0005207411595620215, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0020669300574809313, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.002526757773011923, 'lambda': 1.0, 'weighted': 0.002526757773011923}, 'cvar': {'raw': 0.011107278987765312, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0019687789026647806, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00091078836703673, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.22908106446266174, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 3.247489757995936e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,223,475,cadence,1,cadence_accept,4.878966137766838e-06,0.0019271983457936214,252
1,-0.00012598482135217637,0.00472216634079814,0.0003275255439803004,0.00012598482135217637,0.00012598482135217637,-0.0036506676115095615,0.028861531987786293,0.0004039343330077827,0.06904774904251099,0.0006317353108897805,0.0,-0.004274488892406225,-0.00472216634079814,-0.00472216634079814,-0.012824967503547668,0.0017491203034296632,0.0008700977778062224,0.21825703978538513,2.7358662464394e-06,0.0,0.0012580115580931306,0.0012580115580931306,0.0012580115580931306,0.0012580115580931306,0,0,0,"{'mean': {'raw': -0.0003275255439803004, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -0.00012598482135217637, 'lambda': 1.0, 'weighted': -0.00012598482135217637}, 'cvar': {'raw': 0.0036506676115095615, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.028861531987786293, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004039343330077827, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06904774904251099, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0006317353108897805, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.004274488892406225, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.00472216634079814, 'lambda': 1.0, 'weighted': 0.00472216634079814}, 'cvar': {'raw': 0.012824967503547668, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0017491203034296632, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0008700977778062224, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.21825703978538513, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.7358662464394e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,228,480,cadence,1,cadence_accept,7.810071110725403e-06,0.0016539169833122457,252
2,-7.788361108396202e-05,0.004714356269687414,0.0002783368690870702,7.788361108396202e-05,7.788361108396202e-05,-0.0036894758231937885,0.026242997497320175,0.0004015505837742239,0.06810495257377625,0.0005421426612883806,0.0,-0.004268681164830923,-0.004714356269687414,-0.004714356269687414,-0.01278134435415268,0.001738852821290493,0.0008661759202368557,0.21720051765441895,2.7012345071852906e-06,0.0,0.0013564869295805693,0.0013564869295805693,0.0013564869295805693,0.0013564869295805693,0,0,0,"{'mean': {'raw': -0.0002783368690870702, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': -7.788361108396202e-05, 'lambda': 1.0, 'weighted': -7.788361108396202e-05}, 'cvar': {'raw': 0.0036894758231937885, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.026242997497320175, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004015505837742239, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06810495257377625, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0005421426612883806, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.004268681164830923, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.004714356269687414, 'lambda': 1.0, 'weighted': 0.004714356269687414}, 'cvar': {'raw': 0.01278134435415268, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.001738852821290493, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0008661759202368557, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.21720051765441895, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.7012345071852906e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,228,480,cadence,1,cadence_accept,7.810071110725403e-06,0.0016539169833122457,252
1,0.00031485670479014516,0.004632782191038132,-0.00010968687274726108,-0.00031485670479014516,-0.00031485670479014516,-0.0041610137559473515,0.028349313884973526,0.0004108285647816956,0.07175889611244202,0.0007066858233883977,0.0,-0.00415152357891202,-0.004632782191038132,-0.004632782191038132,-0.013466548174619675,0.0016658216482028365,0.0009359358227811754,0.23564991354942322,2.550028739278787e-06,0.0,0.0025121106300503016,0.0025121106300503016,0.0025121106300503016,0.0025121106300503016,0,0,0,"{'mean': {'raw': 0.00010968687274726108, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.00031485670479014516, 'lambda': 1.0, 'weighted': 0.00031485670479014516}, 'cvar': {'raw': 0.0041610137559473515, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.028349313884973526, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004108285647816956, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07175889611244202, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0007066858233883977, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.00415152357891202, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.004632782191038132, 'lambda': 1.0, 'weighted': 0.004632782191038132}, 'cvar': {'raw': 0.013466548174619675, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0016658216482028365, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009359358227811754, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.23564991354942322, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.550028739278787e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,233,485,cadence,1,cadence_accept,6.271526217460632e-06,0.0013537278372894013,252
2,0.0003044694312848151,0.004626510664820671,-9.958895680028945e-05,-0.0003044694312848151,-0.0003044694312848151,-0.004143355414271355,0.022775696590542793,0.00041028554551303387,0.07154619693756104,0.0004149945452809334,0.0,-0.004147975705564022,-0.004626510664820671,-0.004626510664820671,-0.013410571962594986,0.0016526543768122792,0.0009305712301284075,0.2342560887336731,2.50706489168806e-06,0.0,0.002312708180397749,0.002312708180397749,0.002312708180397749,0.002312708180397749,0,0,0,"{'mean': {'raw': 9.958895680028945e-05, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0003044694312848151, 'lambda': 1.0, 'weighted': 0.0003044694312848151}, 'cvar': {'raw': 0.004143355414271355, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.022775696590542793, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00041028554551303387, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07154619693756104, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0004149945452809334, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.004147975705564022, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.004626510664820671, 'lambda': 1.0, 'weighted': 0.004626510664820671}, 'cvar': {'raw': 0.013410571962594986, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0016526543768122792, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009305712301284075, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.2342560887336731, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.50706489168806e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,233,485,cadence,1,cadence_accept,6.271526217460632e-06,0.0013537278372894013,252
1,0.000524229253642261,0.0024735485203564167,-0.00032067648135125637,-0.000524229253642261,-0.000524229253642261,-0.004327215254306793,0.023797253146767616,0.0004074778116773814,0.07044407725334167,0.00046449495130218565,0.0,-0.001975292107090354,-0.0024735485203564167,-0.0024735485203564167,-0.011931831017136574,0.001517584314569831,0.0009845029562711716,0.24809110164642334,2.189731731050415e-06,0.0,0.0024145389907062054,0.0024145389907062054,0.0024145389907062054,0.0024145389907062054,0,0,0,"{'mean': {'raw': 0.00032067648135125637, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.000524229253642261, 'lambda': 1.0, 'weighted': 0.000524229253642261}, 'cvar': {'raw': 0.004327215254306793, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.023797253146767616, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004074778116773814, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07044407725334167, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.00046449495130218565, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.001975292107090354, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0024735485203564167, 'lambda': 1.0, 'weighted': 0.0024735485203564167}, 'cvar': {'raw': 0.011931831017136574, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.001517584314569831, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009845029562711716, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.24809110164642334, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.189731731050415e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,237,489,cadence,1,cadence_accept,3.525521606206894e-06,0.001425289043561437,252
2,0.0005427151918411255,0.00247002299875021,-0.0003410716890357435,-0.0005427151918411255,-0.0005427151918411255,-0.004309943877160549,0.024339638650417328,0.00040362749132327735,0.06892654299736023,0.00048500424600206316,0.0,-0.0019750716164708138,-0.00247002299875021,-0.00247002299875021,-0.011865985579788685,0.0015012347139418125,0.0009779524989426136,0.24643129110336304,2.140743845302495e-06,0.0,0.0024154556449502707,0.0024154556449502707,0.0024154556449502707,0.0024154556449502707,0,0,0,"{'mean': {'raw': 0.0003410716890357435, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0005427151918411255, 'lambda': 1.0, 'weighted': 0.0005427151918411255}, 'cvar': {'raw': 0.004309943877160549, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.024339638650417328, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00040362749132327735, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06892654299736023, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.00048500424600206316, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0019750716164708138, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.00247002299875021, 'lambda': 1.0, 'weighted': 0.00247002299875021}, 'cvar': {'raw': 0.011865985579788685, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0015012347139418125, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009779524989426136, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.24643129110336304, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 2.140743845302495e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,237,489,cadence,1,cadence_accept,3.525521606206894e-06,0.001425289043561437,252
1,0.0006348142633214593,0.003921262454241514,-0.0004325492773205042,-0.0006348142633214593,-0.0006348142633214593,-0.004403740633279085,0.024201368913054466,0.0004048256960231811,0.06939956545829773,0.00048634575796313584,0.0,-0.0034400830045342445,-0.003921262454241514,-0.003921262454241514,-0.012868337333202362,0.001398277934640646,0.0009414745145477355,0.2370847761631012,1.9633380361483432e-06,0.0,0.0024814323987811804,0.0024814323987811804,0.0024814323987811804,0.0024814323987811804,0,0,0,"{'mean': {'raw': 0.0004325492773205042, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0006348142633214593, 'lambda': 1.0, 'weighted': 0.0006348142633214593}, 'cvar': {'raw': 0.004403740633279085, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.024201368913054466, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004048256960231811, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06939956545829773, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.00048634575796313584, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0034400830045342445, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.003921262454241514, 'lambda': 1.0, 'weighted': 0.003921262454241514}, 'cvar': {'raw': 0.012868337333202362, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.001398277934640646, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009414745145477355, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.2370847761631012, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.9633380361483432e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,242,494,cadence,1,cadence_accept,9.974464774131775e-06,0.0025436871130110157,252
2,0.0006658525671809912,0.003911287989467382,-0.00046599851339124143,-0.0006658525671809912,-0.0006658525671809912,-0.004391862079501152,0.024364495649933815,0.00039991174708120525,0.06745514273643494,0.00044304440962150693,0.0,-0.0034338810946792364,-0.003911287989467382,-0.003911287989467382,-0.012788704596459866,0.00137769163120538,0.0009340518154203892,0.23516085743904114,1.9039547396459966e-06,0.0,0.002829217119142413,0.002829217119142413,0.002829217119142413,0.002829217119142413,0,0,0,"{'mean': {'raw': 0.00046599851339124143, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0006658525671809912, 'lambda': 1.0, 'weighted': 0.0006658525671809912}, 'cvar': {'raw': 0.004391862079501152, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.024364495649933815, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00039991174708120525, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.06745514273643494, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.00044304440962150693, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0034338810946792364, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.003911287989467382, 'lambda': 1.0, 'weighted': 0.003911287989467382}, 'cvar': {'raw': 0.012788704596459866, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.00137769163120538, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009340518154203892, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.23516085743904114, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.9039547396459966e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,242,494,cadence,1,cadence_accept,9.974464774131775e-06,0.0025436871130110157,252
1,0.0009048208012245595,0.0006628568517044187,-0.0006957791629247367,-0.0009048208012245595,-0.0009048208012245595,-0.004810580052435398,0.026203811168670654,0.0004176074580755085,0.07440266013145447,0.0005469637108035386,0.0,-0.00020837425836361945,-0.0006628568517044187,-0.0006628568517044187,-0.009515076875686646,0.0010885227238759398,0.0009027612977661192,0.22696524858474731,1.0465781770108151e-06,0.0,0.002578434068709612,0.002578434068709612,0.002578434068709612,0.002578434068709612,0,0,0,"{'mean': {'raw': 0.0006957791629247367, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0009048208012245595, 'lambda': 1.0, 'weighted': 0.0009048208012245595}, 'cvar': {'raw': 0.004810580052435398, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.026203811168670654, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0004176074580755085, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07440266013145447, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0005469637108035386, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.00020837425836361945, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0006628568517044187, 'lambda': 1.0, 'weighted': 0.0006628568517044187}, 'cvar': {'raw': 0.009515076875686646, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0010885227238759398, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0009027612977661192, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.22696524858474731, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.0465781770108151e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,246,498,cadence,1,cadence_accept,-4.161905962973833e-06,-0.006278740192537033,252
2,0.000893372402060777,0.0006670187576673925,-0.0006875996477901936,-0.000893372402060777,-0.000893372402060777,-0.004741918761283159,0.025793690234422684,0.000411020329920575,0.07183399796485901,0.0005233123083598912,0.0,-0.00021666288375854492,-0.0006670187576673925,-0.0006670187576673925,-0.009438911452889442,0.0010674595832824707,0.0008945568697527051,0.22479292750358582,1.0050709988718154e-06,0.0,0.002415943657979369,0.002415943657979369,0.002415943657979369,0.002415943657979369,0,0,0,"{'mean': {'raw': 0.0006875996477901936, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.000893372402060777, 'lambda': 1.0, 'weighted': 0.000893372402060777}, 'cvar': {'raw': 0.004741918761283159, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.025793690234422684, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.000411020329920575, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07183399796485901, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.0005233123083598912, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.00021666288375854492, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0006670187576673925, 'lambda': 1.0, 'weighted': 0.0006670187576673925}, 'cvar': {'raw': 0.009438911452889442, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0010674595832824707, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0008945568697527051, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.22479292750358582, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 1.0050709988718154e-06, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,246,498,cadence,1,cadence_accept,-4.161905962973833e-06,-0.006278740192537033,252
1,0.0007668157340958714,0.0009975064313039184,-0.0005580121069215238,-0.0007668157340958714,-0.0007668157340958714,-0.004679161123931408,0.023841820657253265,0.00041726205381564796,0.07426849007606506,0.00045306235551834106,0.0,-0.0005504603614099324,-0.0009975064313039184,-0.0009975064313039184,-0.009672153741121292,0.0010390751995146275,0.0008875776547938585,0.22293716669082642,9.792179298528936e-07,0.0,0.0022265168372541666,0.0022265168372541666,0.0022265168372541666,0.0022265168372541666,0,0,0,"{'mean': {'raw': 0.0005580121069215238, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0007668157340958714, 'lambda': 1.0, 'weighted': 0.0007668157340958714}, 'cvar': {'raw': 0.004679161123931408, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.023841820657253265, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.00041726205381564796, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.07426849007606506, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 0.00045306235551834106, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': 0.0005504603614099324, 'lambda': 0.0, 'weighted': 0.0}, 'log_growth': {'raw': 0.0009975064313039184, 'lambda': 1.0, 'weighted': 0.0009975064313039184}, 'cvar': {'raw': 0.009672153741121292, 'lambda': 0.0, 'weighted': 0.0}, 'turnover': {'raw': 0.0010390751995146275, 'lambda': 0.0, 'weighted': 0.0}, 'volatility': {'raw': 0.0008875776547938585, 'lambda': 0.0, 'weighted': 0.0}, 'vol_excess': {'raw': 0.22293716669082642, 'lambda': 0.0, 'weighted': 0.0}, 'weight_path': {'raw': 9.792179298528936e-07, 'lambda': 0.0, 'weighted': 0.0}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,251,503,cadence,1,cadence_accept,-2.580811269581318e-06,-0.0025872627844819762,252
