epoch,train_loss,val_loss,train_mean_return,train_mean_log1p_return,train_cvar,train_turnover,train_volatility,train_vol_excess,train_weight_path,train_diversify,val_mean_return,val_mean_log1p_return,val_cvar,val_turnover,val_volatility,val_vol_excess,val_weight_path,val_diversify,train_diag_grad_norm_pre_mean,train_diag_grad_norm_pre_max,train_diag_grad_norm_post_mean,train_diag_grad_norm_post_max,train_diag_nan_loss_batches,train_diag_nan_grad_batches,train_diag_skipped_nan_batches,train_term_breakdown,val_term_breakdown,lr,online_step,decision_idx,gate_mode,gate_passed,gate_reason,gate_val_improvement,gate_relative_improvement,n_hist
2,0.005504517757799476,-0.002043273998424411,0.002079577650874853,0.00201094540534541,0.000826366973342374,0.011888390872627497,0.0001349298981949687,0.015858426690101624,0.0001233575094374828,0.0,0.001666740863583982,0.0016252815257757902,0.0008331155404448509,0.0008866929565556347,7.996080967132002e-05,0.0,6.280118327595119e-07,0.0,0.13217367767356336,0.26019367575645447,0.13217367767356336,0.26019367575645447,0,0,0,"{'mean': {'raw': -0.002079577650874853, 'lambda': 1.0, 'weighted': -0.002079577650874853}, 'log_growth': {'raw': -0.00201094540534541, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.000826366973342374, 'lambda': 0.5, 'weighted': -0.000413183486671187}, 'turnover': {'raw': 0.011888390872627497, 'lambda': 5e-05, 'weighted': 5.944195322626911e-07}, 'volatility': {'raw': 0.0001349298981949687, 'lambda': 0.5, 'weighted': 6.746494909748435e-05}, 'vol_excess': {'raw': 0.015858426690101624, 'lambda': 0.5, 'weighted': 0.007929213345050812}, 'weight_path': {'raw': 0.0001233575094374828, 'lambda': 5e-05, 'weighted': 6.167875321594352e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001666740863583982, 'lambda': 1.0, 'weighted': -0.001666740863583982}, 'log_growth': {'raw': -0.0016252815257757902, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0008331155404448509, 'lambda': 0.5, 'weighted': -0.00041655777022242546}, 'turnover': {'raw': 0.0008866929565556347, 'lambda': 5e-05, 'weighted': 4.433464795283726e-08}, 'volatility': {'raw': 7.996080967132002e-05, 'lambda': 0.5, 'weighted': 3.998040483566001e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.280118327595119e-07, 'lambda': 5e-05, 'weighted': 3.140059046113919e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,116,368,confidence,0,weak_val_improvement,-1.4423858374357224e-05,-0.007009706658190923,368
1,0.00638789776712656,-0.001940537360496819,0.002426369348540902,0.0023542091948911548,0.0011312522110529244,0.010509817395359278,0.00014123132496024482,0.018617495894432068,8.912389239412732e-05,0.0,0.0015935401897877455,0.001552883186377585,0.000772637955378741,0.0008037972147576511,7.856289448682219e-05,0.0,5.308173740559141e-07,0.0,0.1244772506179288,0.2451343536376953,0.1244772506179288,0.2451343536376953,0,0,0,"{'mean': {'raw': -0.002426369348540902, 'lambda': 1.0, 'weighted': -0.002426369348540902}, 'log_growth': {'raw': -0.0023542091948911548, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0011312522110529244, 'lambda': 0.5, 'weighted': -0.0005656261055264622}, 'turnover': {'raw': 0.010509817395359278, 'lambda': 5e-05, 'weighted': 5.254908614915621e-07}, 'volatility': {'raw': 0.00014123132496024482, 'lambda': 0.5, 'weighted': 7.061566248012241e-05}, 'vol_excess': {'raw': 0.018617495894432068, 'lambda': 0.5, 'weighted': 0.009308747947216034}, 'weight_path': {'raw': 8.912389239412732e-05, 'lambda': 5e-05, 'weighted': 4.45619452449364e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0015935401897877455, 'lambda': 1.0, 'weighted': -0.0015935401897877455}, 'log_growth': {'raw': -0.001552883186377585, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.000772637955378741, 'lambda': 0.5, 'weighted': -0.0003863189776893705}, 'turnover': {'raw': 0.0008037972147576511, 'lambda': 5e-05, 'weighted': 4.018986032860994e-08}, 'volatility': {'raw': 7.856289448682219e-05, 'lambda': 0.5, 'weighted': 3.9281447243411094e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 5.308173740559141e-07, 'lambda': 5e-05, 'weighted': 2.6540868461322198e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,121,373,confidence,0,weak_val_improvement,-1.9367667846381664e-05,-0.00998056941889671,373
2,0.005050513194873929,-0.0019211696926504374,0.0024067728081718087,0.002337051439099014,0.001143359113484621,0.011112058535218239,0.0001360375936201308,0.015920773148536682,9.20138627407141e-05,0.0,0.0015736740315333009,0.0015339504461735487,0.0007718433625996113,0.0008689007954671979,7.676514360355213e-05,0.0,6.195265314090648e-07,0.0,0.12989818444475532,0.2563205361366272,0.12989818444475532,0.2563205361366272,0,0,0,"{'mean': {'raw': -0.0024067728081718087, 'lambda': 1.0, 'weighted': -0.0024067728081718087}, 'log_growth': {'raw': -0.002337051439099014, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.001143359113484621, 'lambda': 0.5, 'weighted': -0.0005716795567423105}, 'turnover': {'raw': 0.011112058535218239, 'lambda': 5e-05, 'weighted': 5.5560292366863e-07}, 'volatility': {'raw': 0.0001360375936201308, 'lambda': 0.5, 'weighted': 6.80187968100654e-05}, 'vol_excess': {'raw': 0.015920773148536682, 'lambda': 0.5, 'weighted': 0.007960386574268341}, 'weight_path': {'raw': 9.20138627407141e-05, 'lambda': 5e-05, 'weighted': 4.600692937728468e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0015736740315333009, 'lambda': 1.0, 'weighted': -0.0015736740315333009}, 'log_growth': {'raw': -0.0015339504461735487, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0007718433625996113, 'lambda': 0.5, 'weighted': -0.00038592168129980564}, 'turnover': {'raw': 0.0008689007954671979, 'lambda': 5e-05, 'weighted': 4.3445037789524577e-08}, 'volatility': {'raw': 7.676514360355213e-05, 'lambda': 0.5, 'weighted': 3.8382571801776066e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.195265314090648e-07, 'lambda': 5e-05, 'weighted': 3.097632567117259e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,121,373,confidence,0,weak_val_improvement,-1.9367667846381664e-05,-0.00998056941889671,373
1,0.006367153488099575,-0.0021416624076664448,0.0023446899722330272,0.0022728779003955424,0.001051798608386889,0.011273807846009731,0.00014078689855523407,0.018333561718463898,9.376893649459817e-05,0.0,0.0017384833190590143,0.0016962112858891487,0.0008877514628693461,0.0008302132482640445,8.131038339342922e-05,0.0,5.462067633743573e-07,0.0,0.12582999339792877,0.2481067180633545,0.12582999339792877,0.2481067180633545,0,0,0,"{'mean': {'raw': -0.0023446899722330272, 'lambda': 1.0, 'weighted': -0.0023446899722330272}, 'log_growth': {'raw': -0.0022728779003955424, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.001051798608386889, 'lambda': 0.5, 'weighted': -0.0005258993041934446}, 'turnover': {'raw': 0.011273807846009731, 'lambda': 5e-05, 'weighted': 5.636903779304703e-07}, 'volatility': {'raw': 0.00014078689855523407, 'lambda': 0.5, 'weighted': 7.039344927761704e-05}, 'vol_excess': {'raw': 0.018333561718463898, 'lambda': 0.5, 'weighted': 0.009166780859231949}, 'weight_path': {'raw': 9.376893649459817e-05, 'lambda': 5e-05, 'weighted': 4.6884467419516795e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0017384833190590143, 'lambda': 1.0, 'weighted': -0.0017384833190590143}, 'log_growth': {'raw': -0.0016962112858891487, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0008877514628693461, 'lambda': 0.5, 'weighted': -0.00044387573143467307}, 'turnover': {'raw': 0.0008302132482640445, 'lambda': 5e-05, 'weighted': 4.151065979840496e-08}, 'volatility': {'raw': 8.131038339342922e-05, 'lambda': 0.5, 'weighted': 4.065519169671461e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 5.462067633743573e-07, 'lambda': 5e-05, 'weighted': 2.7310338018837754e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,126,378,confidence,0,weak_val_improvement,-2.7615344151854515e-05,-0.012894349753773678,378
2,0.00543697876855731,-0.0021140470635145903,0.002315484161954373,0.002245853596832603,0.0010538168135099113,0.013389378786087036,0.00013627159933093935,0.016421116888523102,0.0001494529569754377,0.0,0.0017128117615357041,0.0016715232050046325,0.0008819982758723199,0.0008972080540843308,7.943742821225896e-05,0.0,6.372727057168959e-07,0.0,0.12916946795303375,0.2548530101776123,0.12916946795303375,0.2548530101776123,0,0,0,"{'mean': {'raw': -0.002315484161954373, 'lambda': 1.0, 'weighted': -0.002315484161954373}, 'log_growth': {'raw': -0.002245853596832603, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0010538168135099113, 'lambda': 0.5, 'weighted': -0.0005269084067549556}, 'turnover': {'raw': 0.013389378786087036, 'lambda': 5e-05, 'weighted': 6.694689318464953e-07}, 'volatility': {'raw': 0.00013627159933093935, 'lambda': 0.5, 'weighted': 6.813579966546968e-05}, 'vol_excess': {'raw': 0.016421116888523102, 'lambda': 0.5, 'weighted': 0.008210558444261551}, 'weight_path': {'raw': 0.0001494529569754377, 'lambda': 5e-05, 'weighted': 7.472647389761278e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0017128117615357041, 'lambda': 1.0, 'weighted': -0.0017128117615357041}, 'log_growth': {'raw': -0.0016715232050046325, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0008819982758723199, 'lambda': 0.5, 'weighted': -0.00044099913793615997}, 'turnover': {'raw': 0.0008972080540843308, 'lambda': 5e-05, 'weighted': 4.486039983930823e-08}, 'volatility': {'raw': 7.943742821225896e-05, 'lambda': 0.5, 'weighted': 3.971871410612948e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.372727057168959e-07, 'lambda': 5e-05, 'weighted': 3.1863633259687774e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,126,378,confidence,0,weak_val_improvement,-2.7615344151854515e-05,-0.012894349753773678,378
1,0.006095627672038972,-0.0016951392171904445,0.0024653953732922673,0.002393522299826145,0.0011733361752703786,0.010470605455338955,0.0001403981150360778,0.018153928220272064,8.294317740364932e-05,0.0,0.001456073485314846,0.0014119981788098812,0.000564048532396555,0.0008364386740140617,8.583345334045589e-05,0.0,5.478527214108908e-07,0.0,0.12814305792562664,0.25035086274147034,0.12814305792562664,0.25035086274147034,0,0,0,"{'mean': {'raw': -0.0024653953732922673, 'lambda': 1.0, 'weighted': -0.0024653953732922673}, 'log_growth': {'raw': -0.002393522299826145, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0011733361752703786, 'lambda': 0.5, 'weighted': -0.0005866680876351893}, 'turnover': {'raw': 0.010470605455338955, 'lambda': 5e-05, 'weighted': 5.23530275131634e-07}, 'volatility': {'raw': 0.0001403981150360778, 'lambda': 0.5, 'weighted': 7.01990575180389e-05}, 'vol_excess': {'raw': 0.018153928220272064, 'lambda': 0.5, 'weighted': 0.009076964110136032}, 'weight_path': {'raw': 8.294317740364932e-05, 'lambda': 5e-05, 'weighted': 4.147158838563314e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.001456073485314846, 'lambda': 1.0, 'weighted': -0.001456073485314846}, 'log_growth': {'raw': -0.0014119981788098812, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.000564048532396555, 'lambda': 0.5, 'weighted': -0.0002820242661982775}, 'turnover': {'raw': 0.0008364386740140617, 'lambda': 5e-05, 'weighted': 4.182193436008674e-08}, 'volatility': {'raw': 8.583345334045589e-05, 'lambda': 0.5, 'weighted': 4.2916726670227945e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 5.478527214108908e-07, 'lambda': 5e-05, 'weighted': 2.739263503526157e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,131,383,confidence,0,weak_val_improvement,-1.2630131095647812e-05,-0.007450792808115451,383
2,0.0056244616862386465,-0.0016825090860947967,0.0024522183230146766,0.0023814034648239613,0.0011773203150369227,0.010857139714062214,0.00013825693167746067,0.0171913281083107,9.524042980046943e-05,0.0,0.0014397241175174713,0.0013967094710096717,0.0005694245337508619,0.000903019797988236,8.376424375455827e-05,0.0,6.377438808158331e-07,0.0,0.12284163455478847,0.24022983014583588,0.12284163455478847,0.24022983014583588,0,0,0,"{'mean': {'raw': -0.0024522183230146766, 'lambda': 1.0, 'weighted': -0.0024522183230146766}, 'log_growth': {'raw': -0.0023814034648239613, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0011773203150369227, 'lambda': 0.5, 'weighted': -0.0005886601575184613}, 'turnover': {'raw': 0.010857139714062214, 'lambda': 5e-05, 'weighted': 5.428569807008898e-07}, 'volatility': {'raw': 0.00013825693167746067, 'lambda': 0.5, 'weighted': 6.912846583873034e-05}, 'vol_excess': {'raw': 0.0171913281083107, 'lambda': 0.5, 'weighted': 0.00859566405415535}, 'weight_path': {'raw': 9.524042980046943e-05, 'lambda': 5e-05, 'weighted': 4.762021221793589e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0014397241175174713, 'lambda': 1.0, 'weighted': -0.0014397241175174713}, 'log_growth': {'raw': -0.0013967094710096717, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0005694245337508619, 'lambda': 0.5, 'weighted': -0.00028471226687543094}, 'turnover': {'raw': 0.000903019797988236, 'lambda': 5e-05, 'weighted': 4.515099050195204e-08}, 'volatility': {'raw': 8.376424375455827e-05, 'lambda': 0.5, 'weighted': 4.188212187727913e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.377438808158331e-07, 'lambda': 5e-05, 'weighted': 3.188719427393849e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,131,383,confidence,0,weak_val_improvement,-1.2630131095647812e-05,-0.007450792808115451,383
1,0.006100098020397127,-0.0006795754306949675,0.002503621974028647,0.002432237728498876,0.0012238150520715863,0.009329730179160833,0.00013927370127930772,0.018291041254997253,6.741159813827835e-05,0.0,0.0008220984018407762,0.0007729124627076089,-0.00018759650993160903,0.0008297179592773318,9.7366348200012e-05,0.0,5.395709194999654e-07,0.0,0.1233808055985719,0.24122202396392822,0.1233808055985719,0.24122202396392822,0,0,0,"{'mean': {'raw': -0.002503621974028647, 'lambda': 1.0, 'weighted': -0.002503621974028647}, 'log_growth': {'raw': -0.002432237728498876, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0012238150520715863, 'lambda': 0.5, 'weighted': -0.0006119075260357931}, 'turnover': {'raw': 0.009329730179160833, 'lambda': 5e-05, 'weighted': 4.664864974301963e-07}, 'volatility': {'raw': 0.00013927370127930772, 'lambda': 0.5, 'weighted': 6.963685063965386e-05}, 'vol_excess': {'raw': 0.018291041254997253, 'lambda': 0.5, 'weighted': 0.009145520627498627}, 'weight_path': {'raw': 6.741159813827835e-05, 'lambda': 5e-05, 'weighted': 3.3705798152539046e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0008220984018407762, 'lambda': 1.0, 'weighted': -0.0008220984018407762}, 'log_growth': {'raw': -0.0007729124627076089, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.00018759650993160903, 'lambda': 0.5, 'weighted': 9.379825496580452e-05}, 'turnover': {'raw': 0.0008297179592773318, 'lambda': 5e-05, 'weighted': 4.148589738406372e-08}, 'volatility': {'raw': 9.7366348200012e-05, 'lambda': 0.5, 'weighted': 4.8683174100006e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 5.395709194999654e-07, 'lambda': 5e-05, 'weighted': 2.697854613320505e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,135,387,confidence,0,weak_val_improvement,-6.596092134714127e-07,-0.0009706195702605729,387
2,0.005365051212720573,-0.0006789158214814961,0.00246916594915092,0.002399552147835493,0.0012147135275881737,0.01368799339979887,0.00013567555834015366,0.01674608886241913,0.00014455285418080166,0.0,0.0008125091553665698,0.0007645318401046097,-0.0001721219450701028,0.0008956712554208934,9.497509017819539e-05,0.0,6.281495075199928e-07,0.0,0.12835927563719451,0.2508796453475952,0.12835927563719451,0.2508796453475952,0,0,0,"{'mean': {'raw': -0.00246916594915092, 'lambda': 1.0, 'weighted': -0.00246916594915092}, 'log_growth': {'raw': -0.002399552147835493, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0012147135275881737, 'lambda': 0.5, 'weighted': -0.0006073567637940869}, 'turnover': {'raw': 0.01368799339979887, 'lambda': 5e-05, 'weighted': 6.843996516181505e-07}, 'volatility': {'raw': 0.00013567555834015366, 'lambda': 0.5, 'weighted': 6.783777917007683e-05}, 'vol_excess': {'raw': 0.01674608886241913, 'lambda': 0.5, 'weighted': 0.008373044431209564}, 'weight_path': {'raw': 0.00014455285418080166, 'lambda': 5e-05, 'weighted': 7.2276424845085785e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0008125091553665698, 'lambda': 1.0, 'weighted': -0.0008125091553665698}, 'log_growth': {'raw': -0.0007645318401046097, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0001721219450701028, 'lambda': 0.5, 'weighted': 8.60609725350514e-05}, 'turnover': {'raw': 0.0008956712554208934, 'lambda': 5e-05, 'weighted': 4.478356174786313e-08}, 'volatility': {'raw': 9.497509017819539e-05, 'lambda': 0.5, 'weighted': 4.7487545089097694e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.281495075199928e-07, 'lambda': 5e-05, 'weighted': 3.1407473843891864e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,135,387,confidence,0,weak_val_improvement,-6.596092134714127e-07,-0.0009706195702605729,387
1,0.006328092887997627,0.00025738036492839456,0.0024906439939513803,0.0024197540478780866,0.001223326165927574,0.00973000144585967,0.00013840326937497593,0.01872141659259796,7.599671516800299e-05,0.0,0.0002763544616755098,0.00021693951566703618,-0.0009491689270362258,0.0008814254542812705,0.00011821249790955335,0.0,6.355418236125843e-07,0.0,0.12291611940599978,0.24111750721931458,0.12291611940599978,0.24111750721931458,0,0,0,"{'mean': {'raw': -0.0024906439939513803, 'lambda': 1.0, 'weighted': -0.0024906439939513803}, 'log_growth': {'raw': -0.0024197540478780866, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.001223326165927574, 'lambda': 0.5, 'weighted': -0.000611663082963787}, 'turnover': {'raw': 0.00973000144585967, 'lambda': 5e-05, 'weighted': 4.86500056240402e-07}, 'volatility': {'raw': 0.00013840326937497593, 'lambda': 0.5, 'weighted': 6.920163468748797e-05}, 'vol_excess': {'raw': 0.01872141659259796, 'lambda': 0.5, 'weighted': 0.00936070829629898}, 'weight_path': {'raw': 7.599671516800299e-05, 'lambda': 5e-05, 'weighted': 3.799835668338858e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0002763544616755098, 'lambda': 1.0, 'weighted': -0.0002763544616755098}, 'log_growth': {'raw': -0.00021693951566703618, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0009491689270362258, 'lambda': 0.5, 'weighted': 0.0004745844635181129}, 'turnover': {'raw': 0.0008814254542812705, 'lambda': 5e-05, 'weighted': 4.407127107697306e-08}, 'volatility': {'raw': 0.00011821249790955335, 'lambda': 0.5, 'weighted': 5.9106248954776675e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 6.355418236125843e-07, 'lambda': 5e-05, 'weighted': 3.177709137491824e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,140,392,confidence,1,confidence_accept,1.3477270840667188e-05,0.05236324376202294,392
2,0.005502597079612315,0.00024390309408772737,0.0024458564585074782,0.0023768850369378924,0.0012054402031935751,0.011988043785095215,0.00013454073632601649,0.016966596245765686,0.00011583919331314974,0.0,0.00027474493253976107,0.0002167166385333985,-0.0009217415936291218,0.0009519503801129758,0.00011545915913302451,0.0,7.40285656775086e-07,0.0,0.12475101742893457,0.24440523982048035,0.12475101742893457,0.24440523982048035,0,0,0,"{'mean': {'raw': -0.0024458564585074782, 'lambda': 1.0, 'weighted': -0.0024458564585074782}, 'log_growth': {'raw': -0.0023768850369378924, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0012054402031935751, 'lambda': 0.5, 'weighted': -0.0006027201015967876}, 'turnover': {'raw': 0.011988043785095215, 'lambda': 5e-05, 'weighted': 5.994021705646446e-07}, 'volatility': {'raw': 0.00013454073632601649, 'lambda': 0.5, 'weighted': 6.727036816300824e-05}, 'vol_excess': {'raw': 0.016966596245765686, 'lambda': 0.5, 'weighted': 0.008483298122882843}, 'weight_path': {'raw': 0.00011583919331314974, 'lambda': 5e-05, 'weighted': 5.791959578616002e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.00027474493253976107, 'lambda': 1.0, 'weighted': -0.00027474493253976107}, 'log_growth': {'raw': -0.0002167166385333985, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0009217415936291218, 'lambda': 0.5, 'weighted': 0.0004608707968145609}, 'turnover': {'raw': 0.0009519503801129758, 'lambda': 5e-05, 'weighted': 4.75975170388665e-08}, 'volatility': {'raw': 0.00011545915913302451, 'lambda': 0.5, 'weighted': 5.772957956651226e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 7.40285656775086e-07, 'lambda': 5e-05, 'weighted': 3.7014280529490406e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,140,392,confidence,1,confidence_accept,1.3477270840667188e-05,0.05236324376202294,392
1,0.004519093665294349,-0.0007875065202824771,0.0021963618346489966,0.002130475942976773,0.0009924084588419646,0.012788333930075169,0.00012890841026091948,0.014293119311332703,0.000129756961541716,0.0,0.0010034349979832768,0.0009393288637511432,-0.0003048499347642064,0.0009612863650545478,0.00012691075971815735,0.0,7.479692953893391e-07,0.0,0.13221456948667765,0.26025718450546265,0.13221456948667765,0.26025718450546265,0,0,0,"{'mean': {'raw': -0.0021963618346489966, 'lambda': 1.0, 'weighted': -0.0021963618346489966}, 'log_growth': {'raw': -0.002130475942976773, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.0009924084588419646, 'lambda': 0.5, 'weighted': -0.0004962042294209823}, 'turnover': {'raw': 0.012788333930075169, 'lambda': 5e-05, 'weighted': 6.394166973677784e-07}, 'volatility': {'raw': 0.00012890841026091948, 'lambda': 0.5, 'weighted': 6.445420513045974e-05}, 'vol_excess': {'raw': 0.014293119311332703, 'lambda': 0.5, 'weighted': 0.007146559655666351}, 'weight_path': {'raw': 0.000129756961541716, 'lambda': 5e-05, 'weighted': 6.4878480365848645e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.0010034349979832768, 'lambda': 1.0, 'weighted': -0.0010034349979832768}, 'log_growth': {'raw': -0.0009393288637511432, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.0003048499347642064, 'lambda': 0.5, 'weighted': 0.0001524249673821032}, 'turnover': {'raw': 0.0009612863650545478, 'lambda': 5e-05, 'weighted': 4.8064318747265133e-08}, 'volatility': {'raw': 0.00012691075971815735, 'lambda': 0.5, 'weighted': 6.345537985907868e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 7.479692953893391e-07, 'lambda': 5e-05, 'weighted': 3.7398462798821086e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,145,397,confidence,1,confidence_accept,1.1454860214143991e-05,0.014545733787054132,397
2,0.004281923174858093,-0.0007989613804966211,0.002187541511375457,0.0021225076052360237,0.001001613272819668,0.013740778900682926,0.00012725980013783555,0.01381189376115799,0.0001508252607891336,0.0,0.000999481650069356,0.0009368992759846151,-0.00027705347747541964,0.0010180749231949449,0.00012388514005579054,0.0,8.37670313558192e-07,0.0,0.12914852937683463,0.25421249866485596,0.12914852937683463,0.25421249866485596,0,0,0,"{'mean': {'raw': -0.002187541511375457, 'lambda': 1.0, 'weighted': -0.002187541511375457}, 'log_growth': {'raw': -0.0021225076052360237, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': -0.001001613272819668, 'lambda': 0.5, 'weighted': -0.000500806636409834}, 'turnover': {'raw': 0.013740778900682926, 'lambda': 5e-05, 'weighted': 6.870389199775673e-07}, 'volatility': {'raw': 0.00012725980013783555, 'lambda': 0.5, 'weighted': 6.362990006891778e-05}, 'vol_excess': {'raw': 0.01381189376115799, 'lambda': 0.5, 'weighted': 0.006905946880578995}, 'weight_path': {'raw': 0.0001508252607891336, 'lambda': 5e-05, 'weighted': 7.541262725396791e-09}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}","{'mean': {'raw': -0.000999481650069356, 'lambda': 1.0, 'weighted': -0.000999481650069356}, 'log_growth': {'raw': -0.0009368992759846151, 'lambda': 0.0, 'weighted': 0.0}, 'cvar': {'raw': 0.00027705347747541964, 'lambda': 0.5, 'weighted': 0.00013852673873770982}, 'turnover': {'raw': 0.0010180749231949449, 'lambda': 5e-05, 'weighted': 5.090374344263182e-08}, 'volatility': {'raw': 0.00012388514005579054, 'lambda': 0.5, 'weighted': 6.194257002789527e-05}, 'vol_excess': {'raw': 0.0, 'lambda': 0.5, 'weighted': 0.0}, 'weight_path': {'raw': 8.37670313558192e-07, 'lambda': 5e-05, 'weighted': 4.188351401812618e-11}, 'diversify': {'raw': 0.0, 'lambda': 0.0, 'weighted': 0.0}}",0.0003,145,397,confidence,1,confidence_accept,1.1454860214143991e-05,0.014545733787054132,397
